flight_id,departure_airport,arrival_airport,scheduled_departure_datetime,actual_departure_datetime,scheduled_arrival_datetime,actual_arrival_datetime,distance_miles
86470,ANC,SAT,2022-01-03 21:56:00,2022-01-03 21:53:00,2022-01-04 06:25:00,2022-01-04 06:28:00,3189
55303,AUS,FLL,2022-01-03 21:57:00,2022-01-03 23:57:00,2022-01-04 01:12:00,2022-01-04 03:18:00,1103
98713,PVD,ANC,2022-01-04 06:06:00,2022-01-04 06:07:00,2022-01-04 15:05:00,2022-01-04 15:12:00,3395
86031,FAI,SMF,2022-01-04 06:19:00,2022-01-04 06:14:00,2022-01-04 12:03:00,2022-01-04 12:03:00,2092
16027,ONT,DTW,2022-01-04 06:54:00,2022-01-04 06:54:00,2022-01-04 12:13:00,2022-01-04 12:18:00,1930
99295,IND,SAT,2022-01-04 07:16:00,2022-01-04 07:17:00,2022-01-04 10:14:00,2022-01-04 10:14:00,985
98520,RDU,FAI,2022-01-04 07:31:00,2022-01-04 07:26:00,2022-01-04 16:31:00,2022-01-04 16:25:00,3399
26660,ATL,SNA,2022-01-04 07:44:00,2022-01-04 07:50:00,2022-01-04 13:01:00,2022-01-04 13:03:00,1915
23154,SFO,PBI,2022-01-04 07:51:00,2022-01-04 07:58:00,2022-01-04 14:46:00,2022-01-04 14:59:00,2563
77894,LGA,SLC,2022-01-04 07:53:00,2022-01-04 07:52:00,2022-01-04 13:20:00,2022-01-04 13:41:00,1978
87235,SFO,MSP,2022-01-04 08:29:00,2022-01-04 08:27:00,2022-01-04 12:57:00,2022-01-04 12:57:00,1585
27954,ADW,DEN,2022-01-04 08:39:00,2022-01-04 08:41:00,2022-01-04 12:51:00,2022-01-04 12:57:00,1482
21591,CVG,ONT,2022-01-04 08:45:00,2022-01-04 08:49:00,2022-01-04 13:53:00,2022-01-04 13:59:00,1850
65411,PWM,MIA,2022-01-04 09:03:00,2022-01-04 08:57:00,2022-01-04 12:56:00,2022-01-04 12:52:00,1355
11273,TPA,CLT,2022-01-04 09:05:00,2022-01-04 09:01:00,2022-01-04 10:51:00,2022-01-04 10:49:00,508
62098,ONT,PHL,2022-01-04 09:10:00,2022-01-04 09:09:00,2022-01-04 15:32:00,2022-01-04 15:33:00,2351
93139,SAT,STL,2022-01-04 09:21:00,2022-01-04 09:18:00,2022-01-04 11:49:00,2022-01-04 11:57:00,786
25855,AUS,BUF,2022-01-04 09:38:00,2022-01-04 09:44:00,2022-01-04 13:33:00,2022-01-04 13:44:00,1365
23315,BUF,SJC,2022-01-04 10:23:00,2022-01-04 10:26:00,2022-01-04 16:36:00,2022-01-04 16:49:00,2288
18464,PHL,PIT,2022-01-04 10:37:00,2022-01-04 10:42:00,2022-01-04 11:47:00,2022-01-04 11:57:00,267
58541,ONT,DTW,2022-01-04 10:40:00,2022-01-04 10:46:00,2022-01-04 15:59:00,2022-01-04 16:04:00,1930
72389,MCO,SAV,2022-01-04 11:04:00,2022-01-04 11:00:00,2022-01-04 12:12:00,2022-01-04 12:10:00,255
94773,MDW,TPA,2022-01-04 11:24:00,2022-01-04 11:25:00,2022-01-04 14:24:00,2022-01-04 14:25:00,998
12324,PDX,DEN,2022-01-04 11:35:00,2022-01-04 11:34:00,2022-01-04 14:33:00,2022-01-04 14:31:00,989
87209,ANC,SFO,2022-01-04 11:38:00,2022-01-04 11:46:00,2022-01-04 17:10:00,2022-01-04 17:22:00,2016
78885,SAV,MSY,2022-01-04 12:37:00,2022-01-04 12:43:00,2022-01-04 14:30:00,2022-01-04 14:38:00,555
98301,SAN,SFO,2022-01-04 12:37:00,2022-01-04 12:42:00,2022-01-04 14:14:00,2022-01-04 14:25:00,446
27376,MCI,IAD,2022-01-04 13:01:00,2022-01-04 13:01:00,2022-01-04 15:49:00,2022-01-04 15:48:00,924
45590,JFK,BUF,2022-01-04 13:20:00,2022-01-04 13:27:00,2022-01-04 14:35:00,2022-01-04 14:46:00,300
43169,IAH,SDF,2022-01-04 13:23:00,2022-01-04 13:27:00,2022-01-04 15:51:00,2022-01-04 15:49:00,788
55380,HNL,RIC,2022-01-04 13:24:00,2022-01-04 13:33:00,2022-01-05 02:00:00,2022-01-05 02:15:00,4838
86343,SEA,PIT,2022-01-04 13:27:00,2022-01-04 13:23:00,2022-01-04 19:15:00,2022-01-04 19:12:00,2120
12255,LGA,FAI,2022-01-04 13:33:00,2022-01-04 13:38:00,2022-01-04 22:12:00,2022-01-04 22:13:00,3259
16785,STL,SJC,2022-01-04 13:35:00,2022-01-04 13:42:00,2022-01-04 18:21:00,2022-01-04 18:24:00,1711
69618,ORD,MSY,2022-01-04 13:40:00,2022-01-04 13:44:00,2022-01-04 16:16:00,2022-01-04 16:18:00,838
80733,CMH,FLL,2022-01-04 14:48:00,2022-01-04 14:50:00,2022-01-04 17:44:00,2022-01-04 17:42:00,975
63793,DEN,MEM,2022-01-04 15:04:00,2022-01-04 15:12:00,2022-01-04 17:44:00,2022-01-04 17:53:00,871
14291,RDU,SAT,2022-01-04 15:08:00,2022-01-04 15:09:00,2022-01-04 18:41:00,2022-01-04 18:39:00,1222
12748,SAV,MCO,2022-01-04 15:32:00,2022-01-04 15:28:00,2022-01-04 16:41:00,2022-01-04 16:40:00,255
95717,MEM,PIT,2022-01-04 15:41:00,2022-01-04 15:42:00,2022-01-04 17:49:00,2022-01-04 17:52:00,651
59279,JAX,ANC,2022-01-04 15:46:00,2022-01-04 15:41:00,2022-01-05 01:28:00,2022-01-05 01:18:00,3681
93681,LAX,DFW,2022-01-04 15:55:00,2022-01-04 16:00:00,2022-01-04 19:30:00,2022-01-04 19:42:00,1232
37868,PDX,LAX,2022-01-04 16:29:00,2022-01-04 16:30:00,2022-01-04 19:04:00,2022-01-04 19:09:00,834
85428,RSW,DEN,2022-01-04 16:31:00,2022-01-04 18:33:00,2022-01-04 21:02:00,2022-01-04 23:00:00,1606
36663,LAX,SMF,2022-01-04 16:38:00,2022-01-04 16:44:00,2022-01-04 18:03:00,2022-01-04 18:10:00,373
88288,SLC,ADW,2022-01-04 16:45:00,2022-01-04 16:41:00,2022-01-04 21:53:00,2022-01-04 21:56:00,1857
11118,TUL,PWM,2022-01-04 16:48:00,2022-01-04 16:49:00,2022-01-04 20:55:00,2022-01-04 20:59:00,1443
13676,RIC,ONT,2022-01-04 16:48:00,2022-01-04 16:46:00,2022-01-04 22:56:00,2022-01-04 22:52:00,2253
55957,FAI,IAH,2022-01-04 17:04:00,2022-01-04 17:08:00,2022-01-05 01:46:00,2022-01-05 01:49:00,3277
84338,JFK,STL,2022-01-04 17:13:00,2022-01-04 17:16:00,2022-01-04 19:56:00,2022-01-04 20:00:00,890
13944,RIC,RSW,2022-01-04 17:34:00,2022-01-04 17:36:00,2022-01-04 20:04:00,2022-01-04 19:58:00,801
79043,EWR,CLE,2022-01-04 17:47:00,2022-01-04 17:47:00,2022-01-04 19:18:00,2022-01-04 19:19:00,403
64428,ADW,PIT,2022-01-04 17:55:00,2022-01-04 17:52:00,2022-01-04 18:57:00,2022-01-04 18:59:00,213
53223,BNA,DEN,2022-01-04 18:15:00,2022-01-04 18:18:00,2022-01-04 21:16:00,2022-01-04 21:15:00,1011
57173,PHL,RDU,2022-01-04 18:23:00,2022-01-04 18:18:00,2022-01-04 19:44:00,2022-01-04 19:41:00,337
97093,DFW,EWR,2022-01-04 18:24:00,2022-01-04 18:29:00,2022-01-04 22:19:00,2022-01-04 22:30:00,1370
72252,MSP,FLL,2022-01-04 18:28:00,2022-01-04 18:33:00,2022-01-04 22:41:00,2022-01-04 22:42:00,1489
97299,TPA,BWI,2022-01-04 18:31:00,2022-01-04 18:31:00,2022-01-04 21:07:00,2022-01-04 21:06:00,844
80700,MCO,LGA,2022-01-04 18:46:00,2022-01-04 18:52:00,2022-01-04 21:39:00,2022-01-04 21:46:00,951
70536,CLT,ADW,2022-01-04 18:53:00,2022-01-04 18:55:00,2022-01-04 20:13:00,2022-01-04 20:16:00,335
43795,FLL,RDU,2022-01-04 19:00:00,2022-01-04 18:57:00,2022-01-04 21:12:00,2022-01-04 21:09:00,682
25457,ONT,OAK,2022-01-04 19:09:00,2022-01-04 19:12:00,2022-01-04 20:33:00,2022-01-04 20:35:00,361
79962,BWI,IAD,2022-01-04 19:18:00,2022-01-04 19:17:00,2022-01-04 19:55:00,2022-01-04 19:52:00,45
61107,PHX,IND,2022-01-04 19:28:00,2022-01-04 19:56:00,2022-01-04 23:41:00,2022-01-05 00:09:00,1485
82674,TUL,BOS,2022-01-04 19:30:00,2022-01-04 19:25:00,2022-01-04 23:29:00,2022-01-04 23:26:00,1391
39829,SAT,EWR,2022-01-04 19:47:00,2022-01-04 19:45:00,2022-01-05 00:12:00,2022-01-05 00:15:00,1567
85599,SAN,SMF,2022-01-04 19:52:00,2022-01-04 20:11:00,2022-01-04 21:34:00,2022-01-04 21:54:00,480
50784,IAD,PIT,2022-01-04 19:57:00,2022-01-04 20:00:00,2022-01-04 20:55:00,2022-01-04 21:02:00,182
68204,TPA,FLL,2022-01-04 20:14:00,2022-01-04 20:16:00,2022-01-04 21:13:00,2022-01-04 21:22:00,196
40406,SAV,LAX,2022-01-04 20:15:00,2022-01-04 20:18:00,2022-01-05 02:07:00,2022-01-05 02:14:00,2147
66508,BUF,MKE,2022-01-04 20:23:00,2022-01-04 20:26:00,2022-01-04 22:03:00,2022-01-04 22:05:00,463
54662,CMH,IAH,2022-01-04 20:45:00,2022-01-04 20:50:00,2022-01-04 23:42:00,2022-01-04 23:42:00,985
99809,PWM,AUS,2022-01-04 20:53:00,2022-01-04 21:52:00,2022-01-05 01:47:00,2022-01-05 02:45:00,1761
63104,PHX,ADW,2022-01-04 21:07:00,2022-01-04 21:13:00,2022-01-05 02:35:00,2022-01-05 02:40:00,1984
50236,SAV,IAH,2022-01-04 21:12:00,2022-01-04 21:08:00,2022-01-04 23:49:00,2022-01-04 23:45:00,849
80663,PDX,SFB,2022-01-04 21:13:00,2022-01-04 21:19:00,2022-01-05 04:01:00,2022-01-05 04:17:00,2519
28976,BNA,MEM,2022-01-04 21:27:00,2022-01-04 21:22:00,2022-01-04 22:27:00,2022-01-04 22:22:00,199
73935,MEM,PWM,2022-01-04 21:33:00,2022-01-04 21:41:00,2022-01-05 01:03:00,2022-01-05 01:08:00,1203
99808,PVD,ORD,2022-01-04 21:40:00,2022-01-04 21:36:00,2022-01-05 00:17:00,2022-01-05 00:16:00,847
17445,SMF,ADW,2022-01-05 06:16:00,2022-01-05 06:14:00,2022-01-05 12:44:00,2022-01-05 12:35:00,2385
79350,ONT,DTW,2022-01-05 06:54:00,2022-01-05 06:55:00,2022-01-05 12:13:00,2022-01-05 12:20:00,1930
89647,BNA,SNA,2022-01-05 06:56:00,2022-01-05 07:00:00,2022-01-05 11:51:00,2022-01-05 11:59:00,1768
57945,IND,SAT,2022-01-05 07:16:00,2022-01-05 07:12:00,2022-01-05 10:14:00,2022-01-05 10:09:00,985
89294,MKE,CVG,2022-01-05 07:27:00,2022-01-05 07:23:00,2022-01-05 08:44:00,2022-01-05 08:37:00,317
14588,ATL,SNA,2022-01-05 07:44:00,2022-01-05 08:08:00,2022-01-05 13:01:00,2022-01-05 13:25:00,1915
14125,SFO,PBI,2022-01-05 07:51:00,2022-01-05 07:50:00,2022-01-05 14:46:00,2022-01-05 14:52:00,2563
87411,MIA,MSP,2022-01-05 07:51:00,2022-01-05 07:49:00,2022-01-05 12:07:00,2022-01-05 12:02:00,1502
18220,SDF,CLT,2022-01-05 08:12:00,2022-01-05 08:07:00,2022-01-05 09:32:00,2022-01-05 09:28:00,335
25941,BOS,ADW,2022-01-05 08:17:00,2022-01-05 08:23:00,2022-01-05 09:46:00,2022-01-05 09:56:00,393
46705,SFO,MSP,2022-01-05 08:29:00,2022-01-05 08:40:00,2022-01-05 12:57:00,2022-01-05 13:15:00,1585
62349,CVG,ONT,2022-01-05 08:45:00,2022-01-05 08:47:00,2022-01-05 13:53:00,2022-01-05 13:51:00,1850
65112,PWM,MIA,2022-01-05 09:03:00,2022-01-05 09:08:00,2022-01-05 12:56:00,2022-01-05 12:57:00,1355
58123,TPA,CLT,2022-01-05 09:05:00,2022-01-05 09:33:00,2022-01-05 10:51:00,2022-01-05 11:16:00,508
74252,SAT,STL,2022-01-05 09:21:00,2022-01-05 09:29:00,2022-01-05 11:49:00,2022-01-05 11:54:00,786
20441,AUS,BUF,2022-01-05 09:38:00,2022-01-05 09:46:00,2022-01-05 13:33:00,2022-01-05 13:45:00,1365
65570,JFK,IND,2022-01-05 09:43:00,2022-01-05 09:47:00,2022-01-05 11:53:00,2022-01-05 11:53:00,663
65128,PHL,PIT,2022-01-05 10:37:00,2022-01-05 10:43:00,2022-01-05 11:47:00,2022-01-05 11:52:00,267
83142,ONT,DTW,2022-01-05 10:40:00,2022-01-05 10:39:00,2022-01-05 15:59:00,2022-01-05 15:53:00,1930
24278,JFK,MDW,2022-01-05 10:44:00,2022-01-05 10:48:00,2022-01-05 13:03:00,2022-01-05 13:10:00,729
81594,ADW,STL,2022-01-05 10:54:00,2022-01-05 10:53:00,2022-01-05 13:13:00,2022-01-05 13:21:00,726
97751,LAX,FAI,2022-01-05 10:56:00,2022-01-05 10:56:00,2022-01-05 17:36:00,2022-01-05 17:50:00,2463
28357,MCO,SAV,2022-01-05 11:04:00,2022-01-05 11:07:00,2022-01-05 12:12:00,2022-01-05 12:24:00,255
30204,ATL,TUL,2022-01-05 11:18:00,2022-01-05 11:14:00,2022-01-05 13:29:00,2022-01-05 13:22:00,672
19656,MDW,TPA,2022-01-05 11:24:00,2022-01-05 11:26:00,2022-01-05 14:24:00,2022-01-05 14:24:00,998
21803,PDX,DEN,2022-01-05 11:35:00,2022-01-05 11:30:00,2022-01-05 14:33:00,2022-01-05 14:23:00,989
54488,ANC,SFO,2022-01-05 11:38:00,2022-01-05 11:33:00,2022-01-05 17:10:00,2022-01-05 17:03:00,2016
77042,SAV,MSY,2022-01-05 12:37:00,2022-01-05 12:57:00,2022-01-05 14:30:00,2022-01-05 14:45:00,555
99057,SAN,SFO,2022-01-05 12:37:00,2022-01-05 12:55:00,2022-01-05 14:14:00,2022-01-05 14:32:00,446
23328,JFK,BUF,2022-01-05 13:20:00,2022-01-05 13:17:00,2022-01-05 14:35:00,2022-01-05 14:31:00,300
50086,HNL,RIC,2022-01-05 13:24:00,2022-01-05 13:30:00,2022-01-06 02:00:00,2022-01-06 02:12:00,4838
62278,SAN,SEA,2022-01-05 13:25:00,2022-01-05 13:23:00,2022-01-05 16:32:00,2022-01-05 16:33:00,1051
73107,LGA,FAI,2022-01-05 13:33:00,2022-01-05 13:36:00,2022-01-05 22:12:00,2022-01-05 22:20:00,3259
76680,SMF,PIT,2022-01-05 14:11:00,2022-01-05 14:05:00,2022-01-05 20:09:00,2022-01-05 19:59:00,2185
81878,CMH,FLL,2022-01-05 14:48:00,2022-01-05 14:46:00,2022-01-05 17:44:00,2022-01-05 17:50:00,975
64346,DEN,MEM,2022-01-05 15:04:00,2022-01-05 15:01:00,2022-01-05 17:44:00,2022-01-05 17:50:00,871
83896,RDU,SAT,2022-01-05 15:08:00,2022-01-05 15:10:00,2022-01-05 18:41:00,2022-01-05 18:41:00,1222
67860,MEM,PIT,2022-01-05 15:41:00,2022-01-05 15:41:00,2022-01-05 17:49:00,2022-01-05 17:55:00,651
40332,JAX,ANC,2022-01-05 15:46:00,2022-01-05 15:45:00,2022-01-06 01:28:00,2022-01-06 01:29:00,3681
36583,PDX,LAX,2022-01-05 16:29:00,2022-01-05 16:33:00,2022-01-05 19:04:00,2022-01-05 19:05:00,834
47033,LAX,SMF,2022-01-05 16:38:00,2022-01-05 16:37:00,2022-01-05 18:03:00,2022-01-05 18:04:00,373
75502,SLC,ADW,2022-01-05 16:45:00,2022-01-05 16:46:00,2022-01-05 21:53:00,2022-01-05 21:53:00,1857
13475,TUL,PWM,2022-01-05 16:48:00,2022-01-05 16:45:00,2022-01-05 20:55:00,2022-01-05 20:52:00,1443
20669,FAI,IAH,2022-01-05 17:04:00,2022-01-05 17:09:00,2022-01-06 01:46:00,2022-01-06 01:55:00,3277
70608,JFK,STL,2022-01-05 17:13:00,2022-01-05 17:17:00,2022-01-05 19:56:00,2022-01-05 20:02:00,890
20293,RIC,RSW,2022-01-05 17:34:00,2022-01-05 17:35:00,2022-01-05 20:04:00,2022-01-05 20:07:00,801
17081,AUS,MCO,2022-01-05 18:12:00,2022-01-05 18:08:00,2022-01-05 21:11:00,2022-01-05 21:07:00,992
13354,BNA,DEN,2022-01-05 18:15:00,2022-01-05 18:15:00,2022-01-05 21:16:00,2022-01-05 21:18:00,1011
83148,PHL,RDU,2022-01-05 18:23:00,2022-01-05 18:20:00,2022-01-05 19:44:00,2022-01-05 19:40:00,337
97156,TPA,BWI,2022-01-05 18:31:00,2022-01-05 18:30:00,2022-01-05 21:07:00,2022-01-05 21:03:00,844
93251,MCO,LGA,2022-01-05 18:46:00,2022-01-05 18:51:00,2022-01-05 21:39:00,2022-01-05 21:55:00,951
65965,CLT,ADW,2022-01-05 18:53:00,2022-01-05 19:01:00,2022-01-05 20:13:00,2022-01-05 20:17:00,335
74467,MCO,MCI,2022-01-05 18:59:00,2022-01-05 19:06:00,2022-01-05 22:09:00,2022-01-05 22:27:00,1072
46792,PIT,TPA,2022-01-05 19:00:00,2022-01-05 19:03:00,2022-01-05 21:41:00,2022-01-05 21:41:00,874
95283,FLL,RDU,2022-01-05 19:00:00,2022-01-05 19:06:00,2022-01-05 21:12:00,2022-01-05 21:24:00,682
41594,ONT,OAK,2022-01-05 19:09:00,2022-01-05 19:11:00,2022-01-05 20:33:00,2022-01-05 20:55:00,361
66383,TUL,BOS,2022-01-05 19:30:00,2022-01-05 19:44:00,2022-01-05 23:29:00,2022-01-05 23:46:00,1391
42582,SAT,EWR,2022-01-05 19:47:00,2022-01-05 19:47:00,2022-01-06 00:12:00,2022-01-06 00:17:00,1567
64421,SAN,SMF,2022-01-05 19:52:00,2022-01-05 19:53:00,2022-01-05 21:34:00,2022-01-05 21:34:00,480
66571,IAD,PIT,2022-01-05 19:57:00,2022-01-05 20:01:00,2022-01-05 20:55:00,2022-01-05 21:03:00,182
72398,SAV,LAX,2022-01-05 20:15:00,2022-01-05 20:28:00,2022-01-06 02:07:00,2022-01-06 02:23:00,2147
25527,BUF,MKE,2022-01-05 20:23:00,2022-01-05 20:26:00,2022-01-05 22:03:00,2022-01-05 22:05:00,463
34718,PHX,ADW,2022-01-05 21:07:00,2022-01-05 21:08:00,2022-01-06 02:35:00,2022-01-06 02:34:00,1984
39448,SAV,IAH,2022-01-05 21:12:00,2022-01-05 21:10:00,2022-01-05 23:49:00,2022-01-05 23:52:00,849
25164,ORD,JAX,2022-01-05 21:24:00,2022-01-05 21:28:00,2022-01-06 00:03:00,2022-01-06 00:06:00,865
42048,MEM,PWM,2022-01-05 21:33:00,2022-01-05 21:33:00,2022-01-06 01:03:00,2022-01-06 01:04:00,1203
62857,PVD,ORD,2022-01-05 21:40:00,2022-01-05 21:43:00,2022-01-06 00:17:00,2022-01-06 00:31:00,847
85392,BWI,ORD,2022-01-05 21:41:00,2022-01-05 21:40:00,2022-01-05 23:44:00,2022-01-05 23:46:00,620
21205,DFW,PDX,2022-01-05 21:49:00,2022-01-05 21:58:00,2022-01-06 02:21:00,2022-01-06 02:30:00,1614
32606,ADW,SEA,2022-01-06 06:22:00,2022-01-06 06:25:00,2022-01-06 12:42:00,2022-01-06 12:42:00,2332
34569,IAD,MEM,2022-01-06 06:31:00,2022-01-06 06:28:00,2022-01-06 08:52:00,2022-01-06 08:49:00,741
16178,ONT,DTW,2022-01-06 06:54:00,2022-01-06 07:00:00,2022-01-06 12:13:00,2022-01-06 12:24:00,1930
63625,ADW,MIA,2022-01-06 07:06:00,2022-01-06 08:11:00,2022-01-06 09:54:00,2022-01-06 11:00:00,921
89141,IND,SAT,2022-01-06 07:16:00,2022-01-06 07:12:00,2022-01-06 10:14:00,2022-01-06 10:08:00,985
42802,ATL,SNA,2022-01-06 07:44:00,2022-01-06 07:45:00,2022-01-06 13:01:00,2022-01-06 13:04:00,1915
81550,SFO,PBI,2022-01-06 07:51:00,2022-01-06 07:52:00,2022-01-06 14:46:00,2022-01-06 14:47:00,2563
14194,IAH,RDU,2022-01-06 08:01:00,2022-01-06 08:05:00,2022-01-06 11:07:00,2022-01-06 11:11:00,1041
54683,SFO,MSP,2022-01-06 08:29:00,2022-01-06 08:34:00,2022-01-06 12:57:00,2022-01-06 13:00:00,1585
14414,RSW,SAT,2022-01-06 08:44:00,2022-01-06 09:15:00,2022-01-06 11:50:00,2022-01-06 12:23:00,1039
67940,CVG,ONT,2022-01-06 08:45:00,2022-01-06 08:42:00,2022-01-06 13:53:00,2022-01-06 13:48:00,1850
82298,SNA,JFK,2022-01-06 08:55:00,2022-01-06 08:59:00,2022-01-06 15:33:00,2022-01-06 15:47:00,2449
48972,PWM,MIA,2022-01-06 09:03:00,2022-01-06 09:02:00,2022-01-06 12:56:00,2022-01-06 12:51:00,1355
71299,TPA,CLT,2022-01-06 09:05:00,2022-01-06 09:27:00,2022-01-06 10:51:00,2022-01-06 11:12:00,508
74074,MSY,SDF,2022-01-06 09:20:00,2022-01-06 09:23:00,2022-01-06 11:23:00,2022-01-06 11:30:00,621
24261,SAT,STL,2022-01-06 09:21:00,2022-01-06 09:24:00,2022-01-06 11:49:00,2022-01-06 11:49:00,786
94294,AUS,BUF,2022-01-06 09:38:00,2022-01-06 09:37:00,2022-01-06 13:33:00,2022-01-06 13:44:00,1365
32906,PHL,PIT,2022-01-06 10:37:00,2022-01-06 10:51:00,2022-01-06 11:47:00,2022-01-06 12:04:00,267
87797,ONT,DTW,2022-01-06 10:40:00,2022-01-06 10:40:00,2022-01-06 15:59:00,2022-01-06 16:05:00,1930
16567,MCO,SAV,2022-01-06 11:04:00,2022-01-06 10:59:00,2022-01-06 12:12:00,2022-01-06 12:03:00,255
75058,MDW,TPA,2022-01-06 11:24:00,2022-01-06 11:20:00,2022-01-06 14:24:00,2022-01-06 14:21:00,998
92787,PDX,DEN,2022-01-06 11:35:00,2022-01-06 11:40:00,2022-01-06 14:33:00,2022-01-06 14:39:00,989
54585,ANC,SFO,2022-01-06 11:38:00,2022-01-06 11:49:00,2022-01-06 17:10:00,2022-01-06 17:12:00,2016
39398,CVG,MDW,2022-01-06 11:49:00,2022-01-06 11:52:00,2022-01-06 12:57:00,2022-01-06 13:23:00,249
44636,IAD,LAX,2022-01-06 12:20:00,2022-01-06 12:26:00,2022-01-06 18:33:00,2022-01-06 18:44:00,2283
21602,PVD,PDX,2022-01-06 12:26:00,2022-01-06 12:25:00,2022-01-06 19:16:00,2022-01-06 19:16:00,2529
84904,SAV,MSY,2022-01-06 12:37:00,2022-01-06 12:35:00,2022-01-06 14:30:00,2022-01-06 14:29:00,555
60717,SAN,SFO,2022-01-06 12:37:00,2022-01-06 12:32:00,2022-01-06 14:14:00,2022-01-06 14:18:00,446
10299,AUS,MCI,2022-01-06 12:55:00,2022-01-06 12:53:00,2022-01-06 15:03:00,2022-01-06 14:57:00,650
24210,RNO,SLC,2022-01-06 12:59:00,2022-01-06 13:07:00,2022-01-06 14:32:00,2022-01-06 14:42:00,420
64004,CLE,ORD,2022-01-06 13:08:00,2022-01-06 13:06:00,2022-01-06 14:25:00,2022-01-06 14:21:00,314
20193,JFK,BUF,2022-01-06 13:20:00,2022-01-06 13:16:00,2022-01-06 14:35:00,2022-01-06 14:31:00,300
50402,HNL,RIC,2022-01-06 13:24:00,2022-01-06 13:42:00,2022-01-07 02:00:00,2022-01-07 02:20:00,4838
18411,LGA,FAI,2022-01-06 13:33:00,2022-01-06 13:33:00,2022-01-06 22:12:00,2022-01-06 22:19:00,3259
80857,DTW,PBI,2022-01-06 14:00:00,2022-01-06 13:56:00,2022-01-06 17:14:00,2022-01-06 17:04:00,1089
51008,RSW,DEN,2022-01-06 16:31:00,2022-01-06 16:32:00,2022-01-06 21:02:00,2022-01-06 21:04:00,1606
87311,CMH,FLL,2022-01-06 14:48:00,2022-01-06 14:44:00,2022-01-06 17:44:00,2022-01-06 17:36:00,975
37481,SLC,EWR,2022-01-06 14:52:00,2022-01-06 14:49:00,2022-01-06 20:17:00,2022-01-06 20:22:00,1964
24503,DEN,MEM,2022-01-06 15:04:00,2022-01-06 15:10:00,2022-01-06 17:44:00,2022-01-06 17:44:00,871
40353,RDU,SAT,2022-01-06 15:08:00,2022-01-06 15:11:00,2022-01-06 18:41:00,2022-01-06 18:57:00,1222
23074,MEM,PIT,2022-01-06 15:41:00,2022-01-06 15:47:00,2022-01-06 17:49:00,2022-01-06 17:55:00,651
55375,JAX,ANC,2022-01-06 15:46:00,2022-01-06 15:42:00,2022-01-07 01:28:00,2022-01-07 01:27:00,3681
92420,PDX,LAX,2022-01-06 16:29:00,2022-01-06 16:36:00,2022-01-06 19:04:00,2022-01-06 19:24:00,834
35532,LAX,SMF,2022-01-06 16:38:00,2022-01-06 17:06:00,2022-01-06 18:03:00,2022-01-06 18:34:00,373
92606,SLC,ADW,2022-01-06 16:45:00,2022-01-06 16:49:00,2022-01-06 21:53:00,2022-01-06 21:56:00,1857
11189,TUL,PWM,2022-01-06 16:48:00,2022-01-06 16:52:00,2022-01-06 20:55:00,2022-01-06 20:55:00,1443
28051,ADW,SJC,2022-01-06 16:53:00,2022-01-06 17:07:00,2022-01-06 23:28:00,2022-01-06 23:40:00,2428
93719,FAI,IAH,2022-01-06 17:04:00,2022-01-06 17:06:00,2022-01-07 01:46:00,2022-01-07 01:50:00,3277
72686,JFK,STL,2022-01-06 17:13:00,2022-01-06 17:16:00,2022-01-06 19:56:00,2022-01-06 19:54:00,890
81834,PDX,LGA,2022-01-06 17:22:00,2022-01-06 17:28:00,2022-01-06 23:58:00,2022-01-07 00:00:00,2439
64653,RIC,RSW,2022-01-06 17:34:00,2022-01-06 17:36:00,2022-01-06 20:04:00,2022-01-06 20:01:00,801
49971,MDW,SAN,2022-01-06 17:42:00,2022-01-06 17:55:00,2022-01-06 22:31:00,2022-01-06 22:46:00,1725
34625,BNA,DEN,2022-01-06 18:15:00,2022-01-06 18:14:00,2022-01-06 21:16:00,2022-01-06 21:16:00,1011
90878,PHL,RDU,2022-01-06 18:23:00,2022-01-06 18:22:00,2022-01-06 19:44:00,2022-01-06 19:49:00,337
87704,TPA,BWI,2022-01-06 18:31:00,2022-01-06 18:27:00,2022-01-06 21:07:00,2022-01-06 21:03:00,844
68932,MCO,LGA,2022-01-06 18:46:00,2022-01-06 18:50:00,2022-01-06 21:39:00,2022-01-06 21:39:00,951
11507,CLT,ADW,2022-01-06 18:53:00,2022-01-06 18:59:00,2022-01-06 20:13:00,2022-01-06 20:18:00,335
11985,FLL,RDU,2022-01-06 19:00:00,2022-01-06 18:59:00,2022-01-06 21:12:00,2022-01-06 21:10:00,682
50354,SLC,MEM,2022-01-06 19:06:00,2022-01-06 19:08:00,2022-01-06 22:45:00,2022-01-06 22:46:00,1259
28838,ONT,OAK,2022-01-06 19:09:00,2022-01-06 19:09:00,2022-01-06 20:33:00,2022-01-06 20:34:00,361
29690,TUL,BOS,2022-01-06 19:30:00,2022-01-06 19:31:00,2022-01-06 23:29:00,2022-01-06 23:31:00,1391
45418,SAT,EWR,2022-01-06 19:47:00,2022-01-06 19:49:00,2022-01-07 00:12:00,2022-01-07 00:11:00,1567
95032,SAN,SMF,2022-01-06 19:52:00,2022-01-06 19:50:00,2022-01-06 21:34:00,2022-01-06 21:31:00,480
88712,IAD,PIT,2022-01-06 19:57:00,2022-01-06 19:55:00,2022-01-06 20:55:00,2022-01-06 20:56:00,182
