trade_id,stock_symbol,trade_type,trade_date,trade_time,trade_price,trade_volume,trade_currency,trade_fee,trade_notes
681,GOOGL,sell,11/5/2022,9:42 AM,320316.95,448233,EUR,687.41,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
682,TSLA,sell,1/20/2023,8:51 AM,949408.39,943525,ZAR,793.51,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
683,GOOGL,sell,10/23/2022,7:22 PM,740724.8,884627,USD,657.02,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
684,TSLA,buy,4/25/2023,9:06 PM,616390.18,488094,BRL,365.14,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra
685,GOOGL,buy,10/28/2022,1:08 PM,461376.74,871577,CNY,398.31,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam
686,TSLA,sell,12/30/2022,1:40 AM,97940.21,95378,CNY,881.48,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
687,FB,buy,7/9/2022,8:03 PM,868046.29,854148,IDR,448.58,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
688,AAPL,sell,4/30/2023,5:55 AM,837580.91,667715,IDR,465.04,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
689,TSLA,buy,6/11/2022,6:19 AM,446987.16,34257,TZS,506.1,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est
690,GOOGL,buy,3/17/2023,12:49 PM,4235.16,62505,PAB,93.39,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
691,AMZN,buy,7/8/2022,7:39 PM,660997.58,566693,CNY,496.34,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla
692,FB,buy,8/13/2022,9:53 AM,574377.55,876793,CNY,428.51,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas
693,FB,sell,7/31/2022,3:23 PM,532312.09,742824,VND,751.49,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
694,GOOGL,sell,4/17/2023,6:44 PM,303667.73,392689,LAK,3.69,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
695,GOOGL,sell,2/22/2023,7:10 PM,934657.68,533412,PEN,391.03,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
696,TSLA,buy,9/6/2022,8:47 PM,292820.03,497804,ZAR,502.79,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
697,TSLA,buy,12/4/2022,5:39 PM,813003.53,707817,IDR,633.14,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
698,FB,sell,3/5/2023,3:17 AM,922230.29,347839,BRL,943.64,consequat dui nec nisi volutpat eleifend donec ut dolor morbi
699,FB,buy,5/4/2023,11:16 AM,955794.76,550702,CNY,439.27,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
700,GOOGL,buy,11/24/2022,9:01 PM,673789.38,716064,VND,629.23,sapien sapien non mi integer ac neque duis bibendum morbi
701,GOOGL,sell,4/16/2023,5:40 AM,606400.43,381213,YER,647.97,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit
702,GOOGL,sell,10/10/2022,8:13 AM,972488.56,398762,CNY,665.65,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
703,FB,buy,7/24/2022,1:31 PM,254207.37,472584,CNY,839.91,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
704,TSLA,sell,8/13/2022,3:56 AM,382555.7,534481,CNY,452.1,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at
705,AAPL,sell,9/20/2022,4:38 PM,53625.8,748346,ARS,294.7,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in
706,FB,sell,10/7/2022,7:47 AM,907958.18,857601,CNY,973.52,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
707,GOOGL,sell,3/31/2023,2:20 PM,773670.19,293911,ARS,509.09,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
708,TSLA,buy,11/30/2022,5:49 AM,658179.17,218775,IDR,519.07,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
709,AMZN,buy,7/7/2022,7:12 PM,995160.23,859316,CNY,517.95,auctor sed tristique in tempus sit amet sem fusce consequat
710,FB,sell,5/1/2023,10:28 PM,299430.26,440148,PEN,823.7,quis lectus suspendisse potenti in eleifend quam a odio in
711,AMZN,sell,2/9/2023,8:26 PM,581854.9,638618,PHP,309.57,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
712,TSLA,sell,5/24/2022,11:14 AM,830587.12,972783,CNY,149.3,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim
713,AAPL,buy,2/24/2023,10:21 PM,25421.12,763308,IDR,731.79,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam
714,AMZN,sell,12/29/2022,10:57 AM,681695.58,96683,PHP,905.46,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
715,AMZN,sell,5/29/2022,3:31 AM,220392.81,625830,IDR,76.12,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum
716,TSLA,buy,3/3/2023,6:48 PM,362255.3,450855,CNY,31.25,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
717,FB,buy,7/29/2022,11:47 PM,168126.22,144948,ZWL,768.33,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo
718,TSLA,sell,6/30/2022,2:06 PM,447610.26,54882,BRL,839.73,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et
719,AAPL,sell,8/20/2022,6:38 AM,27757.21,86776,PLN,759.88,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
720,FB,buy,4/10/2023,3:51 AM,159371.67,268909,THB,956.76,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
721,TSLA,buy,8/19/2022,4:33 AM,81470.9,524705,RUB,758.0,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
722,TSLA,sell,8/16/2022,8:26 AM,483257.06,535886,PLN,716.99,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
723,AAPL,sell,7/5/2022,7:42 PM,595840.43,745102,DOP,728.88,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
724,GOOGL,buy,6/16/2022,6:44 AM,121455.21,601056,XAF,300.3,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
725,AMZN,buy,7/28/2022,1:15 AM,148738.56,618608,IDR,906.23,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
726,AMZN,sell,1/25/2023,5:34 AM,478219.35,31364,RUB,791.83,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus
727,FB,sell,3/20/2023,3:07 PM,701036.87,224054,CNY,632.29,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
728,GOOGL,sell,12/11/2022,7:48 PM,677780.96,746971,PHP,598.44,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
729,FB,sell,1/8/2023,8:10 AM,71781.88,105450,IDR,661.62,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
730,FB,buy,1/28/2023,7:26 PM,749455.64,45446,CNY,611.2,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris
731,TSLA,buy,10/8/2022,1:31 PM,867784.85,87167,CNY,801.63,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante
732,GOOGL,buy,3/1/2023,12:32 AM,850726.55,887527,USD,488.83,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
733,AAPL,buy,1/15/2023,7:08 AM,483953.18,417875,IDR,277.86,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
734,TSLA,sell,7/15/2022,1:33 AM,604100.89,785632,CNY,892.97,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor
735,GOOGL,sell,6/5/2022,10:16 AM,662953.95,670257,USD,986.38,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
736,GOOGL,sell,4/29/2023,9:27 PM,707553.18,397110,VEF,725.4,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
737,TSLA,sell,2/8/2023,5:54 AM,557661.9,761670,EUR,434.13,a feugiat et eros vestibulum ac est lacinia nisi venenatis
738,FB,sell,2/16/2023,5:45 PM,239986.5,955578,PLN,654.8,aliquet at feugiat non pretium quis lectus suspendisse potenti in
739,AAPL,buy,4/19/2023,2:37 PM,914638.84,392858,IDR,456.93,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
740,FB,sell,10/1/2022,10:10 AM,892193.35,391150,ARS,312.5,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus
741,GOOGL,buy,4/29/2023,7:03 AM,449273.98,199079,RUB,943.72,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
742,AMZN,sell,7/11/2022,9:48 AM,476057.42,635572,CNY,364.51,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
743,AAPL,sell,4/4/2023,11:24 PM,931847.58,137155,CNY,196.86,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices
744,AMZN,sell,4/5/2023,10:57 PM,74222.4,533373,CNY,568.35,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit
745,AMZN,sell,4/22/2023,5:11 PM,63296.27,347134,BRL,783.35,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
746,TSLA,sell,3/31/2023,5:52 AM,814526.82,105820,PEN,8.43,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris
747,FB,sell,4/2/2023,5:21 PM,474537.91,466091,EUR,428.74,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices
748,TSLA,sell,12/12/2022,4:31 PM,741342.05,727300,NGN,558.98,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
749,FB,sell,7/16/2022,10:06 AM,160171.27,71620,KPW,184.21,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis
750,FB,sell,5/5/2023,2:44 AM,983914.99,719513,BRL,102.81,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in
751,GOOGL,sell,3/13/2023,1:33 AM,489964.02,236971,IDR,794.75,non mi integer ac neque duis bibendum morbi non quam nec dui luctus
752,AAPL,sell,9/13/2022,6:45 PM,215093.11,965202,IDR,416.98,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa
753,AMZN,sell,5/6/2023,2:23 PM,287339.17,215649,CNY,713.81,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede
754,FB,buy,1/7/2023,2:58 AM,808911.29,608788,CNY,635.35,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
755,AAPL,buy,9/8/2022,7:25 AM,538585.25,69560,SEK,364.84,in faucibus orci luctus et ultrices posuere cubilia curae mauris
756,GOOGL,sell,5/8/2023,8:18 AM,891759.57,796477,CZK,357.17,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus
757,AAPL,buy,7/17/2022,9:46 PM,813762.07,701312,SLL,653.02,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
758,AAPL,sell,7/1/2022,1:25 PM,601334.38,73262,JPY,698.28,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio
759,TSLA,sell,10/17/2022,2:20 PM,766258.34,713101,EUR,131.1,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
760,FB,sell,1/8/2023,2:53 PM,671493.04,300183,XOF,194.59,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse
761,GOOGL,buy,4/12/2023,1:13 AM,530791.0,701747,EUR,164.38,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
762,GOOGL,sell,12/21/2022,3:16 AM,709566.02,873208,MAD,343.96,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst
763,TSLA,sell,11/4/2022,3:29 PM,753283.01,655202,DKK,523.91,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
764,AMZN,sell,8/9/2022,6:33 PM,323735.21,566121,PHP,528.86,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras
765,AMZN,sell,7/19/2022,9:01 PM,12405.43,500430,JPY,853.29,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
766,AAPL,sell,7/21/2022,6:02 AM,714454.14,437897,CNY,782.37,duis aliquam convallis nunc proin at turpis a pede posuere nonummy
767,FB,sell,4/19/2023,6:56 AM,667654.37,430798,SEK,412.59,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
768,AMZN,sell,10/19/2022,7:25 PM,24747.2,764312,CNY,5.35,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet
769,TSLA,sell,1/8/2023,10:54 PM,121577.48,325433,CNY,731.37,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
770,FB,buy,12/8/2022,10:48 AM,564443.66,337707,PLN,557.66,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
771,AMZN,sell,9/3/2022,12:30 AM,655712.76,382377,KZT,683.43,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
772,AMZN,buy,7/18/2022,2:57 PM,874449.5,880889,NOK,904.97,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien
773,AMZN,buy,5/2/2023,11:10 PM,808543.97,430507,EUR,646.06,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in
774,TSLA,buy,9/6/2022,2:16 AM,172803.45,767465,BRL,196.21,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
775,AMZN,sell,1/17/2023,9:38 PM,844328.64,128720,UAH,299.94,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
776,AAPL,sell,10/2/2022,11:44 AM,747989.85,375404,PLN,457.5,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
777,TSLA,sell,12/17/2022,7:54 PM,430289.94,83031,IDR,518.57,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
778,FB,buy,6/3/2022,7:35 AM,642141.45,586946,EUR,878.64,duis ac nibh fusce lacus purus aliquet at feugiat non
779,GOOGL,sell,8/14/2022,4:39 AM,273694.66,97982,IDR,564.04,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum
780,TSLA,sell,1/15/2023,11:12 PM,862785.63,401522,MXN,821.64,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium
781,GOOGL,sell,12/28/2022,7:21 PM,790448.04,486573,EUR,911.58,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor
782,GOOGL,sell,9/7/2022,4:08 PM,502623.84,603828,LTL,215.6,sit amet cursus id turpis integer aliquet massa id lobortis convallis
783,TSLA,sell,3/13/2023,4:56 AM,685759.49,745924,BRL,464.4,sed sagittis nam congue risus semper porta volutpat quam pede
784,GOOGL,sell,7/11/2022,11:27 PM,403474.79,206701,THB,783.95,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
785,FB,buy,1/6/2023,10:29 PM,771207.86,450443,EUR,175.64,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat
786,FB,buy,7/25/2022,1:29 PM,826947.28,225453,ZAR,242.65,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
787,FB,sell,3/31/2023,8:30 AM,842477.71,652242,GHS,344.32,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis
788,GOOGL,buy,7/27/2022,6:06 PM,673286.06,479474,IDR,451.43,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
789,AAPL,sell,11/20/2022,2:42 AM,586150.1,243499,CNY,797.84,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
790,AAPL,buy,1/6/2023,6:14 AM,144671.01,151149,IDR,811.42,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in
791,FB,sell,6/28/2022,1:51 PM,364335.94,739643,CNY,871.28,aliquam non mauris morbi non lectus aliquam sit amet diam
792,GOOGL,buy,6/20/2022,4:11 AM,150801.98,909727,CNY,607.18,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit
793,GOOGL,sell,5/5/2023,9:48 PM,792037.78,403626,IDR,868.39,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper
794,FB,buy,11/6/2022,7:00 AM,518859.0,738599,CNY,819.21,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis
795,AAPL,buy,5/29/2022,10:25 AM,4635.27,599006,CZK,423.48,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
796,AAPL,sell,4/24/2023,12:23 PM,53369.28,776946,RSD,416.19,turpis a pede posuere nonummy integer non velit donec diam neque
797,AAPL,sell,7/4/2022,5:54 AM,930071.16,177779,KES,795.4,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec
798,TSLA,sell,10/14/2022,7:57 PM,801396.82,831084,CAD,184.18,felis donec semper sapien a libero nam dui proin leo odio
799,AMZN,buy,2/27/2023,8:19 PM,922501.57,595144,HRK,288.68,id luctus nec molestie sed justo pellentesque viverra pede ac
800,AMZN,buy,4/15/2023,1:03 AM,818743.29,593988,PEN,693.96,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
801,GOOGL,sell,12/19/2022,3:00 PM,274948.14,482305,BYR,490.65,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
802,AMZN,buy,10/7/2022,5:12 PM,661837.31,176821,PEN,344.43,cursus urna ut tellus nulla ut erat id mauris vulputate
803,FB,buy,9/7/2022,10:25 PM,145567.03,390681,PHP,207.02,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
804,TSLA,sell,11/9/2022,3:42 AM,111638.71,899182,RUB,91.04,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
805,GOOGL,sell,11/8/2022,7:43 AM,858414.06,846752,PHP,387.91,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi
806,TSLA,sell,9/5/2022,2:42 AM,369110.92,882461,RUB,653.29,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat
807,GOOGL,buy,10/5/2022,10:33 PM,34057.05,845892,CNY,379.83,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue
808,FB,sell,1/19/2023,8:53 AM,319341.2,928482,CNY,793.14,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
809,AAPL,buy,7/25/2022,3:20 AM,343558.45,451650,YER,24.62,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at
810,FB,buy,6/2/2022,11:53 PM,549058.93,194830,PLN,777.34,sapien placerat ante nulla justo aliquam quis turpis eget elit
811,GOOGL,buy,1/2/2023,2:23 AM,786420.6,778451,TZS,368.89,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
812,GOOGL,buy,5/10/2023,7:19 AM,866446.27,614771,USD,967.19,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
813,FB,sell,12/3/2022,3:20 PM,242448.16,635972,PLN,796.62,quam pharetra magna ac consequat metus sapien ut nunc vestibulum
814,GOOGL,sell,8/1/2022,3:56 AM,315775.43,408407,UAH,851.44,placerat ante nulla justo aliquam quis turpis eget elit sodales
815,FB,sell,1/8/2023,1:32 AM,560747.17,836101,MAD,514.23,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
816,GOOGL,sell,1/18/2023,6:29 AM,493341.98,901634,NOK,470.78,praesent blandit lacinia erat vestibulum sed magna at nunc commodo
817,AMZN,buy,7/11/2022,4:14 PM,274194.67,326118,ARS,500.96,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
818,GOOGL,sell,3/20/2023,6:20 AM,841085.48,227978,PHP,995.8,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
819,AAPL,buy,7/2/2022,1:49 PM,61260.01,32464,ARS,447.59,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
820,AAPL,sell,3/22/2023,10:52 PM,996391.31,953072,BRL,491.66,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat
821,GOOGL,sell,9/25/2022,5:13 AM,284826.98,353510,UAH,102.19,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
822,AAPL,buy,8/1/2022,5:44 AM,385971.79,812680,BOB,926.21,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi
823,AAPL,buy,1/19/2023,7:41 PM,474389.3,747216,CNY,109.99,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit
824,GOOGL,buy,6/10/2022,9:08 PM,742835.89,934690,MUR,18.98,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat
825,TSLA,sell,2/27/2023,12:25 AM,892298.02,214257,IDR,874.67,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
826,FB,sell,5/17/2022,3:05 AM,528301.13,975322,PLN,999.74,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum
827,GOOGL,sell,1/10/2023,2:30 AM,735836.16,42769,CNY,608.48,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
828,AMZN,buy,7/13/2022,6:15 AM,402943.53,987098,CNY,967.44,vestibulum velit id pretium iaculis diam erat fermentum justo nec
829,TSLA,sell,7/17/2022,11:05 AM,237127.92,837129,BRL,606.34,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
830,FB,sell,1/19/2023,11:27 PM,192396.58,802677,IDR,863.27,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce
831,GOOGL,buy,5/13/2023,8:09 PM,258626.36,582570,BRL,561.25,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus
832,GOOGL,buy,10/11/2022,6:46 PM,276449.84,72781,CNY,457.67,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
833,FB,sell,6/16/2022,7:18 AM,746378.4,778154,EUR,607.12,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
834,AMZN,sell,1/9/2023,12:36 AM,880824.13,714670,BRL,905.63,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim
835,FB,buy,6/25/2022,5:50 PM,120568.6,763084,EUR,778.57,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique
836,AMZN,sell,5/7/2023,11:35 AM,747803.51,472293,BRL,690.12,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede
837,AAPL,sell,7/18/2022,3:09 AM,433959.1,230504,CNY,705.03,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
838,GOOGL,sell,7/30/2022,3:08 PM,104811.95,490614,PHP,692.52,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor
839,AMZN,buy,6/13/2022,2:28 PM,205151.25,275316,ALL,735.87,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at
840,GOOGL,sell,9/29/2022,2:51 AM,391281.92,993194,IDR,931.85,est donec odio justo sollicitudin ut suscipit a feugiat et eros
841,AMZN,sell,2/12/2023,1:43 AM,78892.48,55252,IDR,765.88,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices
842,AAPL,buy,12/15/2022,11:08 AM,94846.11,336937,IDR,611.54,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet
843,GOOGL,sell,12/16/2022,8:46 AM,687767.68,551640,LTL,698.42,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices
844,AAPL,sell,6/8/2022,3:52 PM,512307.26,290087,PLN,763.55,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet
845,TSLA,buy,3/12/2023,9:20 PM,446009.99,552943,PLN,206.07,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor
846,TSLA,sell,7/14/2022,10:38 PM,369102.99,839184,JPY,973.03,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur
847,FB,sell,12/12/2022,1:53 PM,529287.34,127690,UGX,584.98,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
848,AMZN,buy,9/10/2022,7:52 PM,4689.02,663894,PKR,797.67,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue
849,GOOGL,buy,8/27/2022,12:34 PM,37953.88,659154,USD,615.92,felis sed interdum venenatis turpis enim blandit mi in porttitor pede
